date,close,open,high,low,volume
2024-01-02,1550.5977699999999,1580.5877699999999,1583.77777,1543.6877699999998,32156.0
2024-01-03,1559.5877699999999,1546.6977699999998,1560.80777,1541.9177699999998,20229.0
2024-01-04,1534.5877699999999,1558.5877699999999,1558.5877699999999,1528.51777,21551.0
2024-01-05,1528.9477699999998,1526.9177699999998,1544.24777,1517.6977699999998,20243.0
2024-01-08,1509.5777699999999,1526.5877699999999,1527.5877699999999,1505.5977699999999,25586.0
2024-01-09,1506.5877699999999,1506.5977699999999,1517.9077699999998,1500.6577699999998,24412.0
2024-01-10,1507.0877699999999,1506.6877699999998,1525.04777,1503.5877699999999,17351.0
2024-01-11,1512.1577699999998,1505.6877699999998,1523.52777,1503.6477699999998,16441.0
2024-01-12,1508.6477699999998,1505.55777,1516.8477699999999,1504.98777,11603.0
2024-01-15,1505.5877699999999,1500.5877699999999,1520.55777,1500.03777,17854.0
2024-01-16,1505.01777,1504.0877699999999,1512.5877699999999,1490.52777,25903.0
2024-01-17,1442.5877699999999,1495.5877699999999,1501.0677699999999,1442.5877699999999,51633.0
2024-01-18,1476.4577699999998,1439.5877699999999,1478.3877699999998,1421.1377699999998,60440.0
2024-01-19,1500.5877699999999,1474.4577699999998,1503.5977699999999,1466.46777,46378.0
2024-01-22,1507.5877699999999,1494.5877699999999,1508.5877699999999,1484.46777,46946.0
2024-01-23,1484.5877699999999,1497.5977699999999,1505.53777,1474.5877699999999,34835.0
2024-01-24,1491.5877699999999,1494.5877699999999,1499.4277699999998,1469.1477699999998,33216.0
2024-01-25,1503.5877699999999,1492.4077699999998,1506.5877699999999,1487.5877699999999,31206.0
2024-01-26,1502.9077699999998,1495.9477699999998,1509.6877699999998,1488.5877699999999,26955.0
2024-01-29,1515.5877699999999,1505.8877699999998,1526.1677699999998,1505.8777699999998,31421.0
2024-01-30,1478.5877699999999,1515.5677699999999,1515.5677699999999,1475.5877699999999,30866.0
2024-01-31,1470.49777,1478.5877699999999,1485.55777,1463.71777,29649.0
2024-02-01,1475.6177699999998,1471.0877699999999,1489.47777,1466.5877699999999,26485.0
2024-02-02,1461.5877699999999,1480.5877699999999,1493.3677699999998,1446.5877699999999,39382.0
2024-02-05,1495.5977699999999,1461.5877699999999,1503.02777,1460.8377699999999,53130.0
2024-02-06,1541.5877699999999,1495.5977699999999,1551.0677699999999,1491.6877699999998,52472.0
2024-02-07,1576.5777699999999,1546.6177699999998,1580.1777699999998,1527.1977699999998,52601.0
2024-02-08,1571.5877699999999,1585.5977699999999,1590.5877699999999,1550.5877699999999,46757.0
2024-02-19,1561.01777,1603.4577699999998,1603.51777,1553.5877699999999,36977.0
2024-02-20,1535.5877699999999,1562.9477699999998,1562.9477699999998,1522.1477699999998,34470.0
2024-02-21,1583.24777,1531.6077699999998,1596.5877699999999,1527.5877699999999,46154.0
2024-02-22,1583.96777,1573.0877699999999,1588.5977699999999,1566.1177699999998,22794.0
2024-02-23,1579.6777699999998,1576.6977699999998,1589.96777,1565.6077699999998,27306.0
2024-02-26,1560.5677699999999,1573.5877699999999,1574.3277699999999,1550.6077699999998,27318.0
2024-02-27,1555.0877699999999,1548.5877699999999,1558.50777,1543.5877699999999,22080.0
2024-02-28,1547.1377699999998,1554.50777,1562.1577699999998,1539.5977699999999,31867.0
2024-02-29,1560.5877699999999,1547.1377699999998,1562.0877699999999,1544.78777,24758.0
2024-03-01,1550.6477699999998,1555.5877699999999,1560.55777,1542.26777,26868.0
2024-03-04,1541.8877699999998,1544.5877699999999,1546.5777699999999,1535.6377699999998,26485.0
2024-03-05,1560.6877699999998,1536.3977699999998,1562.5877699999999,1532.26777,36238.0
2024-03-06,1546.1377699999998,1556.5877699999999,1560.5877699999999,1543.6077699999998,22142.0
2024-03-07,1549.21777,1545.5877699999999,1555.3877699999998,1543.5877699999999,21599.0
2024-03-08,1537.01777,1546.1477699999998,1552.26777,1535.6377699999998,22156.0
2024-03-11,1560.0777699999999,1540.5877699999999,1564.46777,1538.76777,29895.0
2024-03-12,1610.5877699999999,1559.52777,1614.6877699999998,1556.0877699999999,54227.0
2024-03-13,1593.03777,1605.55777,1613.5877699999999,1585.6877699999998,26500.0
2024-03-14,1582.21777,1584.5877699999999,1600.4277699999998,1577.0877699999999,19405.0
2024-03-15,1583.0777699999999,1578.0877699999999,1597.98777,1577.5877699999999,17834.0
2024-03-18,1573.8477699999999,1580.5877699999999,1585.4377699999998,1564.5877699999999,26055.0
2024-03-19,1573.6077699999998,1568.5877699999999,1585.52777,1558.6977699999998,23948.0
2024-03-20,1575.1877699999998,1568.9477699999998,1579.26777,1565.8177699999999,15249.0
2024-03-21,1574.5877699999999,1573.6877699999998,1584.5877699999999,1570.0877699999999,16596.0
2024-03-22,1566.9377699999998,1570.6177699999998,1574.5777699999999,1553.5877699999999,25456.0
2024-03-25,1554.5977699999999,1564.1277699999998,1564.3577699999998,1546.1677699999998,24473.0
2024-03-26,1574.8777699999998,1553.04777,1578.3877699999998,1553.04777,28069.0
2024-03-27,1566.5877699999999,1570.5877699999999,1577.5877699999999,1564.5877699999999,18113.0
2024-03-28,1567.22777,1560.5877699999999,1583.5877699999999,1558.78777,24642.0
2024-03-29,1568.48777,1567.22777,1576.5777699999999,1563.6877699999998,13457.0
2024-04-01,1586.9177699999998,1575.5777699999999,1599.5877699999999,1574.28777,27131.0
2024-04-02,1579.5777699999999,1587.5877699999999,1590.5777699999999,1570.6377699999998,25449.0
2024-04-03,1580.6977699999998,1599.5877699999999,1605.02777,1575.6077699999998,29046.0
2024-04-08,1532.24777,1560.5877699999999,1561.5877699999999,1528.1877699999998,59167.0
2024-04-09,1527.80777,1526.25777,1538.5877699999999,1524.03777,25590.0
2024-04-10,1513.5677699999999,1527.8577699999998,1530.5777699999999,1510.5877699999999,27631.0
2024-04-11,1513.5877699999999,1505.6977699999998,1515.5877699999999,1500.27777,22766.0
2024-04-12,1499.6177699999998,1516.5877699999999,1529.5877699999999,1499.6177699999998,26744.0
2024-04-15,1538.5677699999999,1500.5977699999999,1541.1977699999998,1500.5677699999999,35818.0
2024-04-16,1535.5877699999999,1531.0777699999999,1545.1477699999998,1524.5877699999999,26266.0
2024-04-17,1532.5877699999999,1533.5877699999999,1540.78777,1523.5877699999999,24819.0
2024-04-18,1536.3677699999998,1524.5977699999999,1548.5677699999999,1523.76777,26568.0
2024-04-19,1512.22777,1526.3677699999998,1534.0877699999999,1506.8677699999998,23500.0
2024-04-22,1540.6477699999998,1519.5877699999999,1544.46777,1510.5877699999999,29951.0
2024-04-23,1557.8677699999998,1540.5877699999999,1560.5877699999999,1540.5877699999999,24980.0
2024-04-24,1559.1877699999998,1562.5677699999999,1565.49777,1548.9177699999998,17086.0
2024-04-25,1558.6277699999998,1555.9177699999998,1561.1877699999998,1547.8377699999999,14476.0
2024-04-26,1575.01777,1559.5877699999999,1579.5877699999999,1559.5677699999999,30996.0
2024-04-29,1569.5877699999999,1562.53777,1593.5877699999999,1559.4077699999998,41332.0
2024-04-30,1570.5877699999999,1570.5977699999999,1595.46777,1570.5877699999999,30760.0
2024-05-06,1625.78777,1599.55777,1630.5877699999999,1592.5877699999999,59909.0
2024-05-07,1635.5877699999999,1631.3777699999998,1643.3877699999998,1622.26777,24925.0
2024-05-08,1629.55777,1635.27777,1635.55777,1621.25777,14769.0
2024-05-09,1621.5877699999999,1623.5877699999999,1630.5677699999999,1615.5877699999999,22387.0
2024-05-10,1604.5677699999999,1626.6877699999998,1633.46777,1599.5777699999999,26207.0
2024-05-13,1571.5877699999999,1597.6077699999998,1598.24777,1566.80777,37662.0
2024-05-14,1567.5677699999999,1571.5777699999999,1578.8577699999998,1565.5977699999999,21274.0
2024-05-15,1565.5877699999999,1568.1677699999998,1573.5877699999999,1564.1777699999998,15739.0
2024-05-16,1570.0877699999999,1570.5877699999999,1575.46777,1555.5877699999999,29680.0
2024-05-17,1580.5877699999999,1565.5977699999999,1582.1677699999998,1565.5877699999999,28924.0
2024-05-20,1574.5877699999999,1583.5777699999999,1598.5777699999999,1573.6977699999998,31426.0
2024-05-21,1570.5877699999999,1573.5877699999999,1575.3177699999999,1563.74777,16293.0
